tweet_text,cyberbullying_type,word_count,cleaned_text,label
@oedipusandrade O slut shaming,Slut Shaming,4,o slut shaming,4
"the culture of slut shaming in the early 2000s is directly responsible for the ""bootcut jeans under a miniskirt"" trend",Slut Shaming,20,the culture of slut shaming in the early 2000s is directly responsible for the bootcut jeans under a miniskirt trend,4
"@bryukp___ And slut shaming don't even get me started
Aren't u doing the same for jimin?! Fuckin hypocrite. We have… https://t.co/pz4GXf5sAR",Slut Shaming,21,"and slut shaming dont even get me started
arent u doing the same for jimin fuckin hypocrite we have",4
ANONYMOUS BULLYING AND SLUT SHAMING IS BACK ON THE MENU LETSGOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/rULwY3sbbW,Slut Shaming,12,anonymous bullying and slut shaming is back on the menu letsgoooooooooooooooooooooooo,4
"Not Pierce slut-shaming Lucifer in the middle of the precinct

HOW DARE he treat Lucifer like that. Luci was just t… https://t.co/kN9zQZup4J",Slut Shaming,22,"not pierce slutshaming lucifer in the middle of the precinct

how dare he treat lucifer like that luci was just t",4
@QuanStfu She is an example of why slut shaming is necessary sometimes.,Slut Shaming,12,she is an example of why slut shaming is necessary sometimes,4
when are we going to start slut shaming again,Slut Shaming,9,when are we going to start slut shaming again,4
Slut shaming? What happened to wimin empowerment then,Slut Shaming,8,slut shaming what happened to wimin empowerment then,4
"I remember yik yak as being exclusively for bomb threats and slut-shaming, so",Slut Shaming,13,i remember yik yak as being exclusively for bomb threats and slutshaming so,4
"Cus if you are not policing a woman's Vagina, you must be slut shaming.

Nothing new https://t.co/NnO6M9vhdF",Slut Shaming,17,"cus if you are not policing a womans vagina you must be slut shaming

nothing new",4
@WestlndIan are you slut shaming me?,Slut Shaming,6,are you slut shaming me,4
"🔞 ( 9p )

chapter 7

warning: rude words , dirty talk , nsfw , sexual words , humility , slut-shaming

🫀… https://t.co/7VBFgLt2yY",Slut Shaming,23,"9p 

chapter 7

warning rude words  dirty talk  nsfw  sexual words  humility  slutshaming",4
"Gizelle, you are the LAST person to give any fashion advice, and Robyn. Let Wendy do Wendy. She looks gorgeous and… https://t.co/cUqZcAa4Cw",Slut Shaming,22,gizelle you are the last person to give any fashion advice and robyn let wendy do wendy she looks gorgeous and,4
I disagree. A MAN CAN respect HIS woman while SHE ENJOYS  sex with him in a VERY playful highly sexual manner. SLUT… https://t.co/GEpmnEGdfg,Slut Shaming,23,i disagree a man can respect his woman while she enjoys  sex with him in a very playful highly sexual manner slut,4
seated on my school’s quad for the sister cindy slut shaming show. public school is so crazy,Slut Shaming,17,seated on my schools quad for the sister cindy slut shaming show public school is so crazy,4
Where is the backlash for the personal attacks and slut-shaming @KARENHUGER subjected @GizelleBryant that is not li… https://t.co/IM1kl3mDix,Slut Shaming,18,where is the backlash for the personal attacks and slutshaming  subjected  that is not li,4
slut shaming men every chance i get https://t.co/b2ZAtZmewF,Slut Shaming,8,slut shaming men every chance i get,4
taylor swift didn’t answer a question about what she would say to her 19yr old self with “youre gonna date just lik… https://t.co/4UkpU8Oyl3,Slut Shaming,23,taylor swift didnt answer a question about what she would say to her 19yr old self with youre gonna date just lik,4
Y’all slut shame to much all while having she/her in y’all bios 😐 like how you a female slut shaming another female… https://t.co/uVvak3Bxcr,Slut Shaming,23,yall slut shame to much all while having sheher in yall bios  like how you a female slut shaming another female,4
Y’all said it was Slut shaming and “sex work is real work” so make nobody complain 😂 https://t.co/yCrAsfp3Gw,Slut Shaming,18,yall said it was slut shaming and sex work is real work so make nobody complain,4
@NaijaGirlDubai @robert_osang @makingcheddah Olosho na olosho na. What's slut shaming here? A prostitute is a prost… https://t.co/ZLvyLAxCfr,Slut Shaming,17,olosho na olosho na whats slut shaming here a prostitute is a prost,4
Idk most armys are females and the only thing I don’t get abt them is they will slut shame gg’s to the max to bring… https://t.co/bKdB2JF32V,Slut Shaming,26,idk most armys are females and the only thing i dont get abt them is they will slut shame ggs to the max to bring,4
Idk most armys are females and the only thing I don’t get abt them is they will slut shame gg’s to the max to bring… https://t.co/bKdB2JF32V,Slut Shaming,26,idk most armys are females and the only thing i dont get abt them is they will slut shame ggs to the max to bring,4
Bitches be mad as fuck they sex appeal garbage so then they turn to slut shaming to make up for the embarrassment,Slut Shaming,22,bitches be mad as fuck they sex appeal garbage so then they turn to slut shaming to make up for the embarrassment,4
For Karen it’s “you can take the day off and rest” but Mbali is weird for complaining and should take some pain kil… https://t.co/ow5SadOEPj,Slut Shaming,24,for karen its you can take the day off and rest but mbali is weird for complaining and should take some pain kil,4
Slut shaming is mad lame,Slut Shaming,5,slut shaming is mad lame,4
"Person to person, why do yall give the internet so much unnecessary judgement of grown adults doing their thing? Al… https://t.co/pW4ToC2gon",Slut Shaming,21,person to person why do yall give the internet so much unnecessary judgement of grown adults doing their thing al,4
@thatoneshortmf @ghaiiiiiiidaa not the slut shaming 😒,Slut Shaming,7,not the slut shaming,4
guarantee the people slut shaming me are the first ones to post about being kind when it comes to mental health lol,Slut Shaming,22,guarantee the people slut shaming me are the first ones to post about being kind when it comes to mental health lol,4
my friends slut shaming me bc im wearing a tanktop 😩,Slut Shaming,11,my friends slut shaming me bc im wearing a tanktop,4
majority of armys are female and majority of gg fans are males including u. idk if that's enough for u to understan… https://t.co/Gk7eoNXohJ,Slut Shaming,23,majority of armys are female and majority of gg fans are males including u idk if thats enough for u to understan,4
@Neon_blink @lloveswinter @chartdata @BTS_twt Worry about the many solo stans insulting and slut shaming members of… https://t.co/Oe6JVGFMfa,Slut Shaming,17,worry about the many solo stans insulting and slut shaming members of,4
aren’t y’all the same ones slut-shaming ggs who aren’t your favs. don’t speak on us chile https://t.co/purGbFfBBn,Slut Shaming,17,arent yall the same ones slutshaming ggs who arent your favs dont speak on us chile,4
"What do people get from bodyshaming, slut-shaming others, being racist, and in general, being hate mongers?",Slut Shaming,16,what do people get from bodyshaming slutshaming others being racist and in general being hate mongers,4
"I really love the Aretha Franklin song, “A Rose is Still a Rose.” 

Black Women’s empowerment without hoteppery and slut shaming",Slut Shaming,21,"i really love the aretha franklin song a rose is still a rose 

black womens empowerment without hoteppery and slut shaming",4
"I can’t believe knevies don’t see the problem with people insulting and slut-shaming her, comparing her to a sexual… https://t.co/AGEU9G7ZPb",Slut Shaming,20,i cant believe knevies dont see the problem with people insulting and slutshaming her comparing her to a sexual,4
Not “loose.” Slut shaming and all in the business that doesn’t pay them #RHOP,Slut Shaming,14,not loose slut shaming and all in the business that doesnt pay them,4
@actualmein Tweet’s context is basically a luminite slut-shaming me for no reason whatsoever.,Slut Shaming,13,tweets context is basically a luminite slutshaming me for no reason whatsoever,4
@nootherBAY 😂😂😂😭 I’m curios bc it feel like you slut shaming ??,Slut Shaming,12,im curios bc it feel like you slut shaming,4
Lets not talk abt God just talk abt ur damn ego n fragile masculinity in ur lower half which not work so well that… https://t.co/M5NjPAxQGk,Slut Shaming,25,lets not talk abt god just talk abt ur damn ego n fragile masculinity in ur lower half which not work so well that,4
"@aves_fave Excuse me ma’am, no slut shaming.",Slut Shaming,7,excuse me maam no slut shaming,4
@AnaTheeGumiho Like between the slut-shaming and constant guilt tripping I don’t know how they’re not exhausted,Slut Shaming,16,like between the slutshaming and constant guilt tripping i dont know how theyre not exhausted,4
I will say making fun of someone’s OF/slut-shaming in a public arcade &amp; also possibly on a private discord is a pre… https://t.co/PLQxP7AW19,Slut Shaming,23,i will say making fun of someones ofslutshaming in a public arcade amp also possibly on a private discord is a pre,4
"@nanook991 @LizGarland6 @carolinefff Riiight Jude just seems to cite 'sexual immorality' - (being cheap, just out f… https://t.co/cNrVp7u6pO",Slut Shaming,18,riiight jude just seems to cite sexual immorality  being cheap just out f,4
There's really a lot of slut shaming subtext with a hint of colourism with how the light and bright brigade address… https://t.co/1GtyzLHd1n,Slut Shaming,22,theres really a lot of slut shaming subtext with a hint of colourism with how the light and bright brigade address,4
"It’s no slut shaming this, and no slut shaming that, but then let a pj Washington situation happen, and it’s “he sh… https://t.co/gzMySNORsq",Slut Shaming,23,its no slut shaming this and no slut shaming that but then let a pj washington situation happen and its he sh,4
"Mariia is just like Pere, they dont know how to talk. You see Saskay down, holding her head &amp; youre saying ""Saskay… https://t.co/5Z1vh3uG76",Slut Shaming,23,mariia is just like pere they dont know how to talk you see saskay down holding her head amp youre saying saskay,4
